song_name,artist,spotify_id,overall_positiveness_score
Terrible Lie,Static-X,2e2aWPBaVWrNMngz5ftWPv,0.155367232
Manic,Wage War,5d0CEohvmvqcizfc0cXn1t,0.40797546
Drown,Kim Dracula,2jPqRiw1kJvxDKIibCPhHu,0.596590909
FLATLINE,Blind Channel,7eavNfBDdDIj3nkQb6yOxZ,0.286764706
Paranoid (Crash & Burn),Pop Evil,0BeWU3xxG2plP1lhphj660,0.090909091
Pink Rover,Scene Queen,6xeMsEEUC7lhZc9xLty606,0.416309013
DOMINATION,Kayzo,3Co9QY7WBNKoS44Nsk93r6,0.255980861
KILL ALL PREDATORS,Banshee,0mH0iiNINYULYFwszeqWnW,0.36
Crash 'n Learn,Ghostemane,7a9LlgnBXO5qOOdrRJALfb,0.391666667
Don't Wait,Siiickbrain,4oOCcO06KEM6a8gEEBOh8x,0.538071066
Diazepam,ten56.,34QE6KRYpX1GCnbhJ4Hqhx,0.405405405
Intoxicated,ALESTI,6KHeDBooGJzetzvqvttq24,0.134185304
FAIRY METAL,Banshee,2l3SCP5KWRhuKWTbi5zp0j,0.384615385
I Wish A Bitch Would,Delilah Bon,0gQYl1JVAzYrl2BDPStaIW,0.316049383
I Spit On Your Grave,ZAND,2HkjkOwkTE51ajdTHxtu26,0.379310345
FYB,Poppy,4qsinCdV0mxSrTHubbQywu,0.209821429
As They Bloom,Unlike Pluto,2VXox441YYAPS1srSR7mGI,0.492537313
Stuck In My Ways,Zero 9:36,4wEQ8ajmibfITVjawBjq61,0.195121951
Gatekeepers,Icon For Hire,63pBzNTtzByif59lsK3dou,0.224137931
Puppet,Stain the Canvas,46ZAZCCvb8DKNmQhWu4oEL,0.304761905
Salma Hayek,WARGASM (UK),61Fus2laOu8yWJM1YntJCY,0.434659091
Stuck In My Ways,Kid Bookie,5qCyEApbDw5dzM7Gq5ouhw,0.273913043
BURNING RUBBER,Jeris Johnson,4LJ6NBnEKhZSBIC3PsBTFA,0.448979592
Caterpillar,Hollow,5IYf2klca6lYyOj7jhjF5j,0.288617886
Sun Up To Sun Down - Remix,Employed To Serve,0kGKVrrZtRsOAWhP1AXnuD,0.489932886
Heaviness,LIONFIGHT,2sIkhkfN6uC1d2E06Ke5a8,0.139175258
At the Seams,Zeal & Ardor,23lu3i2IiQgqR5xBKJhdHR,0.076923077
Moot,We Are PIGS,4uyZcMuMZ53OPEqH41AsUe,0.474576271
Storm,Silver Lake by Esa Holopainen,5C4y8xih0UowIf9yPgSAYT,0.432258065
Azure,Love Is Noise,0wPkG2Hq0PCnZpQFaPurfl,0.480686695
Heads Off,Combichrist,6YscsgZWCPcceessZBN1di,0.272
LXVE,Stain the Canvas,5RqMRQphaSAQekmaqRGpHH,0.584183673
Whispers of Your Death,Counterparts,6zRRuVW7Wbew48zyOjiUOP,0.240740741
DODGE A BULLET,Philip Solo,0VoNtFDVvqndbPHYnR7JYC,0.588832487
Soul Revolution,Fire From The Gods,3OMaAVh09E6AgvevhWybRP,0.155
The Future Says Thank You,Ithaca,2TfNBZNReB9L02rmi5tsnA,0.542016807
Touch the Corpse,Irving Force,29ZSMUsptm2ZiJkSx4uVrZ,0.097435897
RedZone,Crossfaith,08IikpGxSbo2oxqxCWy5Ig,0.285714286
saw BONES,Qoiet,0vDGdGQGyvpubJ0dJTg7uk,0.271186441
Contact,Violet Cold,4wFWNUaR7NVwOAeFuAVsDs,0.202933985
Picasso On The Concrete,Waynewood,1yX9O68lZmHJbAsh8ssT0P,0.131313131
Telescope,Tallah,0EY7Er3cOHyLZplxeODrcs,0.278761062
Lost,Crippled Black Phoenix,3R2ZZwpZ6u7nsnULlu2zrj,0.149560117
Into The Void - Single Edit,Celldweller,7wrnCfwFrQtfj3JRl4c0uy,0.573134328
Russian Doll,Ulver,5KY4Km7rllwWovNNU8hhPt,0.48427673
With You,IMMERSE,6BDDpHza9P19logSNepfSy,0.484536082
Shut Up,Death Blooms,7jLs9No4QDC0LWQFYjXtI9,0.138190955
Black Brick,Deafheaven,63OqMoUP4Racq9holZo6dU,0.47752809
WHATS UP?,BVDLVD,4PY0g4DjsupZaOgEcyiZ5n,0.341404358
Make It Out Alive,SWARM,6lBIyFHLLDe30Rg4kvt9Kw,0.433139535
be no one,Sepha.,6icc6A625e0ufQql3mBdPt,0.419475655
Shrinking Violet,Wear Your Wounds,2vATuBCSWGaY8SU0hsRAZj,0.790697674
Envy,Afterlife,6UHkVaXaIioxAFmXmOyRfW,0.565693431
I Can't Breathe,Zeal & Ardor,2f9na3HI0nVqecagiV0vGO,0.253768844
REB00T MYSELF (feat. Tired Violence),Becko,0ktDzd32KJcAW4e7bsPmeG,0.34375
FUCK WITH A WITCH 2,Banshee,6ygOx51Ed9HhLyxkslnKmi,0.307065217
Ancestral Recall,Emma Ruth Rundle,6ss6OkJFKQHnqO84sizM4w,0.76284585
Arcana Imperii,Ihsahn,3Vv0Lsh8rGZZSckd5PsOzd,0.508474576
Kings Today,Sicksense,1uCNIM6XKraHMPUsWXYzCq,0.310502283
Synopsis,Mountain Eye,1TGEVFUCXVI7GzqAzGFBkX,0.582938389
Whore,In This Moment,2tAzcTFry1OhmNERFjUR93,0.337423313
kill[h]er,Stand Atlantic,2vcgd86VuJbv5jbzn4zau4,0.081749049
I Disagree,Poppy,5M1OSRePFJzlQCTJRKVGQQ,0.337719298
Rotoscope,Spiritbox,3TV6XEPjXQhbSneiEXRNEr,0.234482759
The Nexus,Amaranthe,3FA9wGCQWqyoqWDPhsGtO1,0.68372093
All I Need,Within Temptation,02oW7CYWjfiCs1rZs7GNes,0.791907514
The In-Between,In This Moment,3WZiHsjugLgasZW7wGemNN,0.298329356
METAL KINGDOM,BABYMETAL,5qL6RJj9Nj20DGAajzGAYi,1
The Steeple,Halestorm,09XBDPqHnevLn54rpRMjkZ,0.246153846
Talk To Me (feat. Lzzy Hale),Apocalyptica,00i9VF7sjSaTqblAuKFBDO,0.681528662
Fear of Dying,Poppy,30NCaDbTGyUJKTMrQwgXQG,0.322580645
Clique,YONAKA,6CVfZfkdd4Jdvg8JnBL6Oy,0.21086262
Yellowjacket (feat. Sam Carter),Spiritbox,3yk51U329nwdpeIHV0O5ez,0.44600939
We Bring You the Stars,Metalite,0xZ75ORYh9uWtBkCDbV8YU,0.375
"As Above, So Below",In This Moment,4pj2L6WbBAlevdxx6jgm32,0.375
Back From The Dead,Halestorm,2kxp6iR7nCNGYTx0eNYp2C,0.259067358
Secret Garden,Spiritbox,39sAePHCDbaZlpLow8lRp4,0.513761468
Not My Problem,TAELA,6REifHhHFQcRHdhzOgYwHU,0.2996633
Sensorium,Epica,5Souga96S54RLFk30XrEJP,0.355769231
The Rapture (but it’s Pink) [feat. Mothica],Scene Queen,1dxx2lYR9cBgd3ULMG3Pc9,0.644628099
"You're Not Gone, You're Just Dead!",VIRA,3IT2AP0SuXSBliYDiwCrK1,0.456140351
How's the Heart?,Nightwish,6lkVbijlh932FSS2I0gDrR,0.540540541
The Purge,Within Temptation,72Cz4BgCt2RZQL3JQVwRwG,0.28968254
Rest In Peace,Dorothy,1nx0EzitUaNF08xrQunABp,0.459731544
Like That,Cassyette,2SpphQibJfkN9GY5nuzlof,0.563758389
Hurt You,Spiritbox,2rFaJ6NRIRWn335tQr8lWD,0.427767355
Paralyzed,Conquer Divide,2Ez8SNfzrw2bwkrZTx5B5j,0.107142857
Bottom of a Bottle,Butcher Babies,3NmE7kZ70BVawiIw5h438U,0.140271493
Petrichor,Cassyette,6MRk1DdNtF7OZSVZYtvZyw,0.316
Archangel,Amaranthe,63aGgWIoGfl3wxykzje8eJ,0.231511254
Entertain You,Within Temptation,2yiDAvEEqGrkKZpNYCJ5Wm,0.368700265
BEAVER CAGE,Butcher Babies,2CXqW7JahyyrDEJPX9Tkp0,0.206477733
weapon,Against The Current,5z0QlOV93W6Yo7DG2SYOJP,0.294617564
Off With Your Head,RedHook,0rHCGInwbNkiZk7Etet5KK,0.107361963
Better Without You,Evanescence,0bFqnXTPcjoHsZKlSIK8Pa,0.44765343
Brittle,Icon For Hire,274jFVlDzqSsUh2PMlsuM7,0.381818182
Nemo,Nightwish,6PkOmPMlH5nPFeoCPU0lo2,0.804216867
Lay All Your Love on Me,Amberian Dawn,2Btn2mmghzndEJVi06z65t,0.753387534
Sunset over the Empire,Arch Enemy,5nPCIvymgNTiXN7hMMTbdX,0.198237885
Last Dance,Butcher Babies,6xrsNVrcVdTgoR7ikHWZWX,1
Forsaken - The Aftermath,Within Temptation,6dzyEj20geKV3Khh0nFqbR,0.290697674
Shadow,Icon For Hire,1iFIRC1D9NnxjTwF240jZy,0.334693878
Bring It On,Memoremains,7qzCzgC2uTpmnWwXJXsqwn,0.336283186
Kamikaze,RedHook,5ijQMO46fAA1zLF4xVhH4h,0.259701493
And So It Went [Feat. Tom Morello],The Pretty Reckless,2YqFqTAIYuEZKJY0qVcFxX,0.577777778
Abyss,Unleash The Archers,2H6DMvpLd9tmW7kjjZO3Oy,0.647435897
The Game Is Over,Evanescence,0saMyp91ojsNNBxH93DORH,0.395522388
Mine,Halestorm,3238Ck8nZUFvTqh4fKv8cY,0.322580645
Sleeping with the Enemy,Butcher Babies,4vzlN6pMehztFUIdNlei1m,0.229651163
Popular Monster,Halocene,3o8K15YflB3Q5oxBNCELYW,0.496296296
Colossvs,Rave The Reqviem,2UT1QfO4PD8fYaKaZetv2t,0.230769231
Flux,Poppy,39limMlZ5B25XM1FhNqa02,0.689873418
Life's a Bitch (But I Like it So Much),The Mysterines,3pNxB32GZ03zJQ3fmUqsj5,0.321276596
See You In Hell,Ad Infinitum,5JfXImbIiGSH2tOUWnGJty,0.418181818
molotov [OK],Stand Atlantic,12aDRsxiroqLKfZSqphsUO,0.589984351
Do Or Die (feat. Nathan James),Sophie Lloyd,3LghS5iipA13F5iOJ8j0Gi,0.183168317
Cover You,Kelsy Karter & The Heroines,2WEMin1qNkcJUtYiviSIka,0.723076923
I Don't Know You,ODC,1ayc9mNFWGuzcVgL0o3Zd2,0.180232558
Mr. Magic,Reliqa,0VwhP56nyBybH9WhLhMPrG,0.760330579
My Demon,Stitched Up Heart,53Lw9RbJ8JoU4HddmFF9HR,0.503649635
Ghost Myself,DIAMANTE,1FFuIUSAYyuhT4Myem8tgT,0.150395778
Cure 4 Psycho,RedHook,7JlUiuCXUDK5blSa8Gb9Ob,0.239185751
Taxi,Nova Twins,1QMEkvlfhW8pthNN5QWlnm,0.220779221
Swamped XX,Lacuna Coil,2GwbIA9hZvw1IthidzIGY6,0.361344538
Selkie,Blackbriar,42PPLNYjvjv17r7pT1sYVm,0.470588235
Yeah Right,Evanescence,793uy0hxQXuVRITDAZZbE0,0.676156584
Noise,Nightwish,0RZVAhyB8vhxQz6ITjiuyA,0.4
Drive It Like You Stole It,Smackbound,3NC6kS2srJwtmisG88Oj4G,0.69787234
Equus,Ne Obliviscaris,7w3AcH1IPIjZqjgixLgiEO,0.257383966
Bleed,Meshuggah,4E6wpXABj8XosZEPXZz2OK,0.309623431
Taurus,Haken,1fzfrr1512Dy4WBv8yMdSM,0.109289617
Monsters,Currents,0FnNvh5Azabpbfb7xSmZpj,0.241007194
when we were young,Architects,5wTfzzRW8ddRdgW2kASbox,0.403614458
Opiate²,TOOL,6iQDmWrbrMQ0vPfbKqqvKU,0.471910112
Wildfire,Periphery,6bggWkoL3aLQsifglFx7mr,0.32735426
Judgement (& Punishment),Jinjer,6CrjUrtl4s2fGErcFmNhHq,0.438405797
Hansha,Oceans Ate Alaska,3EC4B8QG0trMZFHBbiDKVN,0.330143541
Collapse,After The Burial,1AlUK9pR34wYRrufm5vCA9,0.151162791
Outsider,Veil Of Maya,2Hq9A0EbpApmncExOiG1oM,0.253829322
A Flag to Wave,Currents,2vbIlZuY3e7Coho7Av1eYz,0.439446367
Lovebite,Haken,2NxcU8bzUzdr3MTTTsitUe,0.431451613
This Is It,Nekrogoblikon,4TEtqylSt1QhGBEfSi6tWA,0.569536424
Marigold,Periphery,2YZZ8qsDdvC008LgtpMoI6,0.287878788
TIRED OF WINNING,NOTHING MORE,0O07AqLBHk6ltqym0JLGs4,0.488372093
Invisible Enemy,August Burns Red,4gSokjaAfP1W9NTfkolzdJ,0.373239437
Juno,TesseracT,1xj9Mdr9jtBpRA6WqqMYbn,0.342592593
Dimorphous Display,Loathe,2JjDl1YbzaBKlhSrUXZqNM,0.532051282
Litany Of The Fallen,Therion,2FSiK95QHH9brWSaO8KlxZ,0.58045977
Snowblood,ERRA,3pkfVWPONcWQU5UAxWyALx,0.311659193
Early Grave,The Contortionist,6GouRVZ275NAcveDfHW8Z1,0.511312217
Blood Eagle,Periphery,09TYM8GCSYtQmpaXe8kYuK,0.315589354
Makeshift Harmony,Monuments,5hT9plaY8kgBZSmCUpfV47,0.368131868
Flow,Bernth,0FB5RGj1qwh4x8grFbiYDn,0.562005277
The Sun Sleeps,Invent Animate,3A6JgmzUWDueOffok4KIEW,0.167664671
Pop Off!,Dance Gavin Dance,4PRYkxqoD1wiyIVmwegAjg,0.458333333
Overthrow,Veil Of Maya,3127U4kP1p1SxCkF3Q9czN,0.017467249
Garden In The Bones,Periphery,219TRua6jpFqiXQDCSeSCv,0.322344322
Uncharted,Make Them Suffer,17ZTjoAXGBEQQBKIf9n1L3,0.318918919
Don't Fall Asleep,Hollow Front,41Rics7z4fUF82iHBxSfm0,0.469387755
Black Water,"Time, The Valuator",1l3sMzBRc8dgpKzj2wm368,0.391666667
Devil In Me,Within The Ruins,7m7SLo5HUI0DyDXzMh8wNv,0.179487179
Abomination,Northlane,41qbzmASxiYV8zgpkt2O9g,0.109375
Leviathan,Monuments,6dfiHpYb2ciw2urKenpdyC,0.231213873
Metamorph,Oceans Ate Alaska,5ccPWnc8B6dYVkDvACiuYx,0.659685864
Doomsday,Architects,75R95k0ICuZBFVEjBauOtt,0.371757925
Call out the Dark,Evergrey,5IqvKkwIqeqc2s8DF0avei,0.483050847
Nightingale,Haken,5XWbyPDHvCfXkKwtwjPJmc,0.457894737
Father Said,Red Handed Denial,3PcllEKZjEZt3uanwrlZY5,0.409090909
Vivid,SikTh,4oOo9YXmxtrzCNOdTN7xI3,0.363095238
Empires Erased,Born Of Osiris,7LdWEEzQ7ppMKBBDzsGLEA,0.297202797
False Providence (feat. Mick Gordon),Monuments,4VC2LUKfqd8J0poU7kdLVH,0.529411765
Nocturne: Lost Faith,Invent Animate,0tTenNzVzQMdZK92jgcxIJ,0.440677966
The 6 6 9,InVisions,1x3D10RwWsAbJaohK2XeRX,0.262996942
Clairvoyant,The Contortionist,0Ey64fhfqXKfdDohWzPZJm,0.355555556
Creatures from the Mud,Shokran,4g74CSDNPepcXXWyJ53wry,0.39261745
brännmärkt,Vildhjarta,15ux2HWFlZnYoENzJYnzV2,1
The Accursed,Born Of Osiris,258LZZ51Mxg6xr8Q7IMcUN,0.565749235
Carbonized,Northlane,3eovN9jZVyLrcbRF7MBXUs,0.669856459
Severance,Allt,3LeOJGqZ62QPSvWueSeL7Q,0.229885057
Weighted,Volumes,7dcbDhMbfJevMqO0D7Hhwt,0.166666667
The Abysmal Eye,Meshuggah,6SOW1rdiCnxY64Fp89DluQ,0.362962963
Ephemeral,Afterglow,7501OuBQChRztHQlEOA0F3,0.366666667
Reptile,Thornhill,6hWHGG68ZARHuuNTUvW8vg,0.317073171
Empire,Red Handed Denial,2aj46915WcKBD1HnbnYpQz,0.269406393
Disarray,ERRA,4FhQi9oReeewRdU399Rod3,0.473214286
Lifelike,Gravemind,6U3d3PYg1hRR5vmkrtguIV,0.529147982
Thousand-Arms Fortress,Returning We Hear the Larks,36WfOjorByjWNJXJ96Op8u,0.067307692
holywater,Volumes,1C8xKYntDnAzvzwcSLnU7W,0.28125
Where I Belong,Anup Sastry,3rJD4jqjvYUgM6F0LVSMWG,0.546391753
Hello Death,Decapitated,1q4Lf22OcjMq8XBd69YMtT,0.268623025
Eden - P O R T A L S,TesseracT,62duewknNqt9fZhBoYAanE,0.577922078
The Killing Womb,Vein.fm,5f2Z8abLOW3yfmYc116RR5,0.472972973
Cloud 9,Red Handed Denial,3RH9ske33VIz7R576PYMtT,0.976744186
Red Letter,Arch Echo,5t10PRTb216lrqwi1PPRMG,0.51552795
The End,Stoned Statues,09STcjQLFcCE7TzjBmIXML,0.340501792
Longing,Infected Rain,6ig9kBoTHXEbVhePqzhngW,0.465306122
Blood Upon Stone,Cult Of Luna,3DwKUwbM2bAoFSWvA70vPP,0.291666667
Nous Sommes la Guerre,Soilwork,7wvmiuvsK7ouC8cjSJJ0et,0.351351351
White Water,Red Handed Denial,4lALBBj0EvYHn6T5rlYqYT,0.433333333
Dinner,Unprocessed,7xKShfvVUZKcECyFaqhA7z,0.218085106
Damien,Mirrors,56k68f1Csqmfx9vRXi9Jsl,0.352631579
Left For Dead,Volumes,0zNjr7ql6ifPvmNdSDx1qt,0.095808383
Dream Sequence,Circles,0mt1FiWCI9rLterUfFdLIf,0.247863248
Save Us,Evergrey,2Inqk9vGkO3EDdWnFKf833,0.759550562
Rats Return,Porcupine Tree,67HMOL8Y9msoF0IprKgXc8,0.254464286
Fate of Man,Arjen Anthony Lucassen's Star One,2MGmRnEMvhnmXOwXZow44X,0.221748401
Vermin,Allegaeon,6FDLIsQnjDx5KvI2586BAh,0.296296296
Rest,Curses,4PKGtdh5xf04gf1b5OlXR2,0.527687296
Eternal Golden Monk - forte,Vildhjarta,63lzuPkE4FkPW7SPyDolSi,0.601895735
Pixelate,Volumes,5ITT2UsqV9R5jRnpUYebcA,0.336898396
House of Glass,ERRA,78XvV0xPDuG1xaCy6tR3Bj,0.36101083
Unlike Us,Hacktivist,7eTx4sMu3d624zARBTEKHp,0.518348624
Fathomless Maw,Chelsea Grin,3SSc3dcDRsvLuLYTSbyeYM,0.482315113
Earthen,Ov Sulfur,7sWv4EF2ie6uNrTX46OpyB,0.603491272
I Am the Void,Entheos,2BJ46GRF6szcLoimU71cYh,0.59929078
Dead Pacifist,Tactosa,6XQwdcU1l90Q57jPbOMyhb,0.251612903
Of the Abyss,Lorna Shore,3wzAXBZ6mhuYEzf2IJAbDc,0.200934579
Darkbloom,We Came As Romans,5eqB8FjyujwxBGfdibWEuL,0.290816327
Heritage (feat. Will Ramos of Lorna Shore),Distant,5La2TvUuKFEV4pqnEitmU3,0.601941748
Cut off the Head,To The Grave,3Dvk2S4NL3KYU4S4QRW8P8,0.233983287
Baba Yaga,Slaughter to Prevail,0RSkbK5eWAPY5W5l5Q08zf,0.275641026
Exodus,Brand of Sacrifice,23ZCrmvUGs6jS5qu6aXn5I,0.38538206
Behold The Crown,After The Burial,5PFkELKIBBztVIZYh9eBYT,0.211469534
Far from Heaven,Fit For An Autopsy,1pF0MdgFm92mwM7sxJOves,0.372434018
1984,Slaughter to Prevail,7LG0FEpKoKvHCv1S6FUrBY,0.212058212
Pain Remains III: In a Sea of Fire,Lorna Shore,6wgKN7mUq1CvQBnQKzjeKt,0.28
Hollowed Heart,Make Them Suffer,3qSO9glfDKlL7mFzUJbz2V,0.303846154
FRESH BONES,The Acacia Strain,052ENxuzyaucDQqiAAxuo6,0.196153846
Lifeblood,Brand of Sacrifice,2o1kCaUvxMcBDgb2DZ38aD,0.21399177
Sub-Zero,Alpha Wolf,1UWb4Kbsax46Xuf1lZmkhC,0.304347826
The Sea of Tragic Beasts,Fit For An Autopsy,79yvAWlqVukArNOxtyyKCI,0.131233596
Pain Remains I: Dancing Like Flames,Lorna Shore,227jOVNY1MrE5MkUcQRhsk,0.760736196
Bonebreaker,Slaughter to Prevail,4TV4Hz8egoZ0x1S3h8kQ7G,0.35483871
All Pride No Pain,Upon A Burning Body,35qULvfVsRGHE2u4OkNzI0,0.432865731
Love Me to Death,Suicide Silence,30xWVpvct6LewWIHFEWHdn,0.402535658
Recreant,Will Ramos,1r20sYN6fO8SeQaCzc4S5r,0.161616162
Gutless,Angelmaker,4NxyQN1Jc59dNeGsqYfmEo,0.060869565
Pigs Ear,Emmure,6K3loUQE0wrl8sa2KGFvL2,0.217261905
King of the Rats,Bodysnatcher,0FeY1KxlBQhALD6L6IaDog,0.527881041
Born To Lose,Carcosa,3w7hEGQDeQl6GKPIRT4hGp,0.39380531
Outrun,Veil Of Maya,2CruovQVFC9NdqOM40tObf,0.865546218
Into the Earth,Lorna Shore,5XvkXB1vcquootiIcUOoTz,0.260606061
Make America Hate Again,Thy Art Is Murder,2HzQnBbzfJIUYIub2UlccS,0.290870488
Apollo,Crystal Lake,6qZthmNcaK0jlrkMZ3khmy,0.19375
Walk With Me In Hell,Fit For An Autopsy,4bwp2R1oJxwNwoc28T7iy7,0.325980392
Anger,Left to Suffer,2vU56Ai3agKRPluvjZNDI4,0.314199396
Forgiveness is Weakness,Whitechapel,0wgAotx2BRq097ibZcjlji,0.354223433
Destructo,Hunt the Dinosaur,72dlRtRULviBnoxATyLBjW,0.156862745
Without End,Distinguisher,6vE0AhseePfs2so9cqszSh,0.155737705
"Exit, Exist",After The Burial,2KI2BlVyVm3snSHhrxJOsT,0.168831169
Take Me To Hell,Bodysnatcher,0nEiGzZ4KvcrAkibCNeFKF,0.322429907
"Pain Remains II: After All I've Done, I'll Disappear",Lorna Shore,7IpJQhwrB4OYTYwOCiOxIs,0.350553506
Boy,ten56.,4F1awMDl4eLNdzm5m5ylGo,0.397887324
New Gods,Thy Art Is Murder,5wDscoENTsVsW6gvCLsLpX,0.324324324
Enemy,Brand of Sacrifice,2sjE0P1Qtnhx8cIMyTynic,0.104545455
In Dying Days,Angelmaker,19Xnb13zRC2leMWlT6lHhV,0.388888889
D.N.R.,Left to Suffer,3vckmBdhTb0QdZQ1vZXgVr,0.600938967
SLIT WRIST SAVIOR - Graveside Edition,Carnifex,3Snjx8exeyc80Cbze9kzBy,0.106145251
The Orphan,Paleface Swiss,33gtSwgOxlxHLqAQftK3IW,0.554945055
Bleeding Sun,Chelsea Grin,6bsxDgpU5nlcHNZYtsfZG8,0.381538462
Aeon,Crystal Lake,39aouGYhIeMp9iWc9OEd8Y,0.661764706
Axe of Kindness,To The Grave,049VPQBDCCQprkOZQ8Taym,0.232931727
Charlotte,Brand of Sacrifice,1MCRmDZQsbB1r2KP8dsWKO,0.712643678
Two Steps,Suicide Silence,3snVL2u6T1ooATEb1BmqAw,0.285714286
Human Target,Thy Art Is Murder,0mZtDWUNAMHAKntNZ4qtpG,0.074074074
Blind Kings,Chelsea Grin,6UyUnoGID5hjDrGZ0FpfzK,0.263157895
Black of My Eyes,Bodysnatcher,7sZcXl6LNdughQ7ZE7lvUp,0.078740157
Mirrors,Fit For An Autopsy,4mPAEFa14pYmlT9GDrAXoM,0.210344828
Behind the Hand of God,Ov Sulfur,3c34ZTRGIuBX6MfRJmmqOW,0.576177285
Code of Honor,Upon A Burning Body,1ejDrrIUJvvZnXWkiXdABO,0.48502994
FUCK YOURSELF,Brojob,2zDmGeL0uTlVtYmfSi8qXv,0.262773723
You Must Die,Suicide Silence,68gyFtYJzoe6rI7elhTNpc,0.065666041
Behind the Crowd,Bodysnatcher,09vdbE9riiqUAnS8RNSZ0z,0.175732218
Rage,Aviana,7hbUShzL8kiMipv3sdZ5Wu,0.622222222
Fear Tomorrow,Fit For An Autopsy,113EVghey6uEB0wyplsY5F,0.238505747
Psalm of Agony,Enterprise Earth,5uQadwUb80JnombUNJ3aJ1,0.285714286
Where Millions Have Come to Die,Shadow of Intent,1k3vemIRqlSdlBPFUrqhMY,0.191489362
Pernicious,Signs of the Swarm,7uDhTPFdGnIXGUWIlCoQl8,0.162371134
Vermin,Carcosa,5cHLzhLICxf9jPjuHnjPz4,0.231034483
Aeons of Oblivion,Distant,6HcXTUJEOpTbiCPyGtU1sA,0.218954248
Dead Man's Diary,Paleface Swiss,0W6JBOQRxYwwr4IDwfmdQg,0.636029412
Stained In Rot,Ov Sulfur,5omTf1GVagsjkhr0m79auk,0.386440678
When a Demon Defiles a Witch,Whitechapel,1vNSWOXizAsU6n7T6jHw5h,0.290322581
No Way Out,Within Destruction,6Bx2mNH8QzyBo0bFYBId5A,0.116838488
The Isnis,Chelsea Grin,6WyOlDr4ntWyXZZ0hfH5Ts,0.203488372
Miserable Summer,To The Grave,1TqxaBXzqepHJHcI2QAoRu,0.423076923
Good People,Mugshot,2MnbndVuZCfdfr913Ex2HU,0.381081081
Nu World Order,Traitors,60haWdj7cWgEzmEljnRZKV,0.178947368
A Bloodsoaked Symphony,Whitechapel,1AwjnKYHRhFWXYdQITorUi,0.636363636
Oblivion,Ov Sulfur,7deQhRSrzcKOoID5EPvHCl,0.432773109
Caved In,Spite,1c1tBt6l76MAIi4rKTXWqE,0.489614243
Acrid Canon,Archspire,0DTKX0zPhXSrvIOHdJxv6q,0.496296296
Orphan Of Blight,Distant,0FqUTC2WXiBhSd6N2vXaWn,0.366762178
Kimo,ten56.,0XAmWqbFLmNrPMm5jGMcEl,0.140495868
Obsidian,Viscera,6seM27tkVi4mpADMxar5iL,0.266891892
The Failsafe Fallacy,Enterprise Earth,7i0yLsdCMj0GbkqlpVKAhS,0.269340974
The Cycle Of Violence : Chapter 1,Varials,2Ab92AxtwfAD6vKpzuLuLc,0.350253807
Survival,Within Destruction,2oqnPCNEtZjV2bugZWjrpH,0.153333333
From Ruin... We Rise,Shadow of Intent,6XpBbzBIoRd7NR70wboziy,0.228070175
Drone Corpse Aviator,Archspire,74p4l00JKebWPlAfpqi9Xq,0.182481752
Rebirth,Ingested,4dIoimQas4pY5JkvDF88B0,0.386666667
Satanic Panic,Impending Doom,2VQGwuPW5yKa4CximuFlQh,0.067692308
Enter Sandman,Metallica,5sICkBXVmaCQk5aISGR3x1,0.608294931
Whiskey In The Jar,Metallica,2R6UrJ8uWbSIiHWmvRQvN8,0.670542636
Fuel,Metallica,6FUwPb4mGlUDbx42uspXaZ,0.410852713
Screaming Suicide,Metallica,0dwoX2gsjlRNa3rS40KFhQ,0.317380353
The Unforgiven II,Metallica,6nswV1Lz3OZkaiCJfmVUOa,0.377118644
Turn The Page,Metallica,1aXFBWnnPFRKUN7vuIA5h0,0.708029197
Hardwired,Metallica,0QV3swr7L8MZr72lL2izV1,0.245742092
Wherever I May Roam,Metallica,22GbAGb80ZZNgm2yrBMnpR,0.8
"Die, Die My Darling",Metallica,0t7LcUic4qolMCysPrKeAd,0.434782609
The Day That Never Comes,Metallica,13Uvqll8OQDjw3wDweIK9y,0.370044053
Nothing Else Matters vs F*CKING SOCIETY - Hardwell Mashup,Hardwell,107nvz0Fjnsq9O9g61myZ5,0.118556701
Until It Sleeps,Metallica,2Iv4HSoMX2fDeXFcOJWyWX,0.164794007
The Memory Remains,Metallica,6RbC38oDCIXD8V2AOU1Tjr,0.414225941
I Disappear,Metallica,46tSt69Xw10Ej8Rn7wJmFt,0.389344262
Mama Said,Metallica,3dWNUqrgkQakv9fj5epwPK,0.403409091
Don't Tread On Me,Metallica,2b7r6fN91KiHnp00aqHZ7x,0.433090024
St. Anger,Metallica,5JAnXx5BBES4FEf4d4t4CC,0.172897196
King Nothing,Metallica,30RKGpKHqr7ytcTljw436k,0.589655172
The Unforgiven III,Metallica,0qbV4e18lWrTTxlswVoLbI,0.382978723
Hero Of The Day,Metallica,0rDPQzWWmLTv9deHn4ulG7,0.359375
All Nightmare Long,Metallica,3e7wv9TChjWrnXHrk5NyBU,0.538461538
Blackened,Metallica,0Tp7uSZK21LZTbZRBNb9ud,0.189003436
The Four Horsemen - Remastered,Metallica,2YTwVDQOSGclX2N3AKetOP,0.6359447
No Leaf Clover - Live,Metallica,2UIuYNBg8r5pkoG2MjdLZT,0.806324111
Harvester Of Sorrow,Metallica,1V3wAgMB4ESaN4rStlrUNz,0.113801453
The Thing That Should Not Be,Metallica,7vFC68CBMKu99p4tIz6yzx,0.348623853
